2.697302818298339844e+00,8.755120635032653809e-02,7.731854319572448730e-01,-3.962032495066154791e-02,-3.691022079698748348e-02,6.001954521206842585e-01,7.980183486018157524e-01,-1.178674623370170593e-01,3.323266282677650452e-02,3.197556138038635254e-01,-4.888618886470794678e-01,-8.818463236093521118e-02,8.379322476685047150e-03,-3.236456215381622314e-01,7.315231487154960632e-03,-2.082296460866928101e-01,7.080976963043212891e-01,2.825369834899902344e-01,-2.430644780397415161e-01,1.631129533052444458e-01,-8.719649910926818848e-02,1.501106381416320801e+00,-3.031911253929138184e-01,7.598712444305419922e-01,0.000000000000000000e+00,2.532054483890533447e-01,-1.386016368865966797e+00,1.109818816184997559e-01,-4.729174673557281494e-01,0.000000000000000000e+00
2.704533100128173828e+00,1.122577935457229614e-01,7.747125625610351562e-01,-4.413006786010919419e-02,-3.421788048052250980e-02,6.041041729077932798e-01,7.949464271518389413e-01,-1.188980564475059509e-01,2.080908976495265961e-02,3.147198259830474854e-01,-5.197145938873291016e-01,-6.457085907459259033e-02,2.165562286972999573e-02,-3.505675792694091797e-01,-1.043485663831233978e-02,-2.191876918077468872e-01,6.528331637382507324e-01,2.762720584869384766e-01,-2.361701428890228271e-01,1.764215528964996338e-01,-8.307089656591415405e-02,1.522050023078918457e+00,-3.199837505817413330e-01,8.017290830612182617e-01,0.000000000000000000e+00,2.673575282096862793e-01,-1.371218085289001465e+00,1.135825961828231812e-01,-4.662679731845855713e-01,0.000000000000000000e+00
2.711945056915283203e+00,1.370710879564285278e-01,7.750854492187500000e-01,-4.843868397419989064e-02,-3.313678913636548123e-02,6.081632672952426155e-01,7.916394933385745292e-01,-1.240539401769638062e-01,5.439326632767915726e-03,3.083297610282897949e-01,-5.568016171455383301e-01,-4.193157702684402466e-02,3.615845739841461182e-02,-3.732487261295318604e-01,-3.245787695050239563e-02,-2.315174937248229980e-01,6.014358401298522949e-01,2.715262472629547119e-01,-2.283755987882614136e-01,1.870543956756591797e-01,-7.970970124006271362e-02,1.543688058853149414e+00,-3.374120891094207764e-01,8.451394438743591309e-01,0.000000000000000000e+00,2.814983129501342773e-01,-1.356297850608825684e+00,1.167958155274391174e-01,-4.598333537578582764e-01,0.000000000000000000e+00
2.723519325256347656e+00,1.745357364416122437e-01,7.695017457008361816e-01,-4.826302026201603063e-02,-3.409371253762530363e-02,6.148963883010180043e-01,7.863909532128110502e-01,-1.326479166746139526e-01,-1.287332456558942795e-02,3.011253178119659424e-01,-6.039825081825256348e-01,-2.168948948383331299e-02,5.253249406814575195e-02,-3.948832154273986816e-01,-5.372626334428787231e-02,-2.447818964719772339e-01,5.564951300621032715e-01,2.682753503322601318e-01,-2.216475605964660645e-01,1.970667839050292969e-01,-7.759846746921539307e-02,1.565219640731811523e+00,-3.554815053939819336e-01,8.907139301300048828e-01,0.000000000000000000e+00,2.952786386013031006e-01,-1.341897368431091309e+00,1.212211027741432190e-01,-4.527918994426727295e-01,0.000000000000000000e+00
2.731527328491210938e+00,1.994673162698745728e-01,7.660607695579528809e-01,-4.868361852031177772e-02,-3.678449303734307452e-02,6.203132173230642143e-01,7.819771855841213259e-01,-1.361063271760940552e-01,-3.061044961214065552e-02,2.927748560905456543e-01,-6.592816710472106934e-01,-8.690465241670608521e-03,7.157772779464721680e-02,-4.032446742057800293e-01,-6.311739236116409302e-02,-2.566543519496917725e-01,5.300924181938171387e-01,2.676676213741302490e-01,-2.156338542699813843e-01,1.974377334117889404e-01,-8.195404708385467529e-02,1.581363201141357422e+00,-3.720163702964782715e-01,9.317374825477600098e-01,0.000000000000000000e+00,3.062513768672943115e-01,-1.329544544219970703e+00,1.274163872003555298e-01,-4.480973184108734131e-01,0.000000000000000000e+00
2.739623308181762695e+00,2.244837135076522827e-01,7.623468041419982910e-01,-4.957007490627356877e-02,-4.121003556598210049e-02,6.255799083903075264e-01,7.774923272038196664e-01,-1.324057579040527344e-01,-4.881839454174041748e-02,2.844384610652923584e-01,-7.243732810020446777e-01,-7.419928908348083496e-03,9.195215255022048950e-02,-4.066231250762939453e-01,-6.548193097114562988e-02,-2.664585709571838379e-01,5.224980115890502930e-01,2.709597051143646240e-01,-2.111731022596359253e-01,1.915198415517807007e-01,-8.731269091367721558e-02,1.594534397125244141e+00,-3.870119154453277588e-01,9.714890718460083008e-01,0.000000000000000000e+00,3.131945133209228516e-01,-1.319449782371520996e+00,1.354779005050659180e-01,-4.435968995094299316e-01,0.000000000000000000e+00
2.750556230545043945e+00,2.601117491722106934e-01,7.515451312065124512e-01,-4.208950416901316438e-02,-4.476334848710061126e-02,6.330584067729211339e-01,7.716616939340450454e-01,-1.286896914243698120e-01,-7.283107191324234009e-02,2.731285691261291504e-01,-8.022356629371643066e-01,-2.124536037445068359e-02,1.154860183596611023e-01,-4.045195877552032471e-01,-6.259862333536148071e-02,-2.733017504215240479e-01,5.367520451545715332e-01,2.771218717098236084e-01,-2.069019973278045654e-01,1.789015531539916992e-01,-9.195159375667572021e-02,1.608076214790344238e+00,-4.010139703750610352e-01,1.005545735359191895e+00,0.000000000000000000e+00,3.143906891345977783e-01,-1.311814904212951660e+00,1.454260945320129395e-01,-4.432941377162933350e-01,0.000000000000000000e+00
2.758268356323242188e+00,2.847254276275634766e-01,7.410346865653991699e-01,-4.127162693021398099e-02,-4.687346083293245091e-02,6.354543134990017217e-01,7.696085673480962397e-01,-1.150021627545356750e-01,-9.555868059396743774e-02,2.613377571105957031e-01,-8.841279149055480957e-01,-5.116008594632148743e-02,1.402932256460189819e-01,-3.975616991519927979e-01,-6.265863031148910522e-02,-2.754048109054565430e-01,5.725421905517578125e-01,2.928020358085632324e-01,-2.039785683155059814e-01,1.583607941865921021e-01,-9.724623709917068481e-02,1.614879012107849121e+00,-4.095976650714874268e-01,1.028703093528747559e+00,0.000000000000000000e+00,3.098242878913879395e-01,-1.309123039245605469e+00,1.575234383344650269e-01,-4.441004097461700439e-01,0.000000000000000000e+00
2.769482851028442383e+00,3.206182718276977539e-01,7.225917577743530273e-01,-3.486623072005916313e-02,-4.830870139206513980e-02,6.387033155307439980e-01,7.671432004881636457e-01,-9.253848344087600708e-02,-1.160806491971015930e-01,2.489463090896606445e-01,-9.694317579269409180e-01,-9.146069735288619995e-02,1.656698435544967651e-01,-3.860658109188079834e-01,-6.383144110441207886e-02,-2.744461894035339355e-01,6.251894831657409668e-01,3.196661472320556641e-01,-2.014279514551162720e-01,1.309351921081542969e-01,-1.005823314189910889e-01,1.615994811058044434e+00,-4.122075140476226807e-01,1.037718415260314941e+00,0.000000000000000000e+00,2.980916500091552734e-01,-1.312853574752807617e+00,1.723254173994064331e-01,-4.511372447013854980e-01,0.000000000000000000e+00
2.776542901992797852e+00,3.435741066932678223e-01,7.102540731430053711e-01,-3.657724407395808452e-02,-5.437905554205538228e-02,6.394060843871176569e-01,7.660710690158206715e-01,-5.966373905539512634e-02,-1.324386000633239746e-01,2.371023446321487427e-01,-1.050463557243347168e+00,-1.410044878721237183e-01,1.904913485050201416e-01,-3.774443566799163818e-01,-6.627810746431350708e-02,-2.720726132392883301e-01,6.805039644241333008e-01,3.548468649387359619e-01,-1.995322257280349731e-01,9.884435683488845825e-02,-1.025146991014480591e-01,1.611990571022033691e+00,-4.086386561393737793e-01,1.031861543655395508e+00,0.000000000000000000e+00,2.802366018295288086e-01,-1.323181271553039551e+00,1.891953796148300171e-01,-4.612866342067718506e-01,0.000000000000000000e+00
