0,0,0.3,0, 0.7,0,0.7, 0,0,0,0.0,0, 0,0,0,0,0.0, 0, 0,0,0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.3,0, 0.7,0,0.7, 0,0,0,0.0,0, 0,0,0,0,0.0, 0, 0,0,0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.3,0, 0.7,0,0.7, 0,0,0,0.0,0, 0,0,0,0,0.0, 0, 0,0,0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.3,0, 0.7,0,0.7, 0,0,0,0.0,0, 0,0,0,0,0.0, 0, 0,0,0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0.777340233520120, 0, 0.629078933347635, 1.3,0,0,-1.4,0,0, -1.3,0,0,1.4,0,0,0,  1.5,1.5,0,1.8,0,-1.5,-1.5,0,-1.8,0
0,0,0.7,0, 0.777340233520120, 0, 0.629078933347635, 1.3,0,0,-1.4,0,0, -1.3,0,0,1.4,0,0,0,  1.5,1.5,0,1.8,0,-1.5,-1.5,0,-1.8,0
0,0,0.7,0, 0.777340233520120, 0, 0.629078933347635, 1.3,0,0,-1.4,0,0, -1.3,0,0,1.4,0,0,0,  1.5,1.5,0,1.8,0,-1.5,-1.5,0,-1.8,0
0,0,0.7,0, 0.777340233520120, 0, 0.629078933347635, 1.3,0,0,-1.4,0,0, -1.3,0,0,1.4,0,0,0,  1.5,1.5,0,1.8,0,-1.5,-1.5,0,-1.8,0
0,0,0.7,0, 0,0,1, 0.15,0,0,-1.95,0.3,0, -0.15,0,0,1.95,-0.3,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0.15,0,0,-1.95,0.3,0, -0.15,0,0,1.95,-0.3,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0.15,0,0,-1.95,0.3,0, -0.15,0,0,1.95,-0.3,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0.15,0,0,-1.95,0.3,0, -0.15,0,0,1.95,-0.3,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0,0,0,-1.8,0.3,0, -1.3,0,0,1.8,0.5,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0,0,0,-1.8,0.3,0, -1.3,0,0,1.8,0.5,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0,0,0,-1.8,0.3,0, -1.3,0,0,1.8,0.5,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.7,0, 0,0,1, 0,0,0,-1.8,0.3,0, -1.3,0,0,1.8,0.5,0,0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.8,0, 0,0,1, 0.1,0,0,-0.3,-0.17,0, -0.1,0,0,0.3,0.17,0,  0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.8,0, 0,0,1, 0.1,0,0,-0.3,-0.17,0, -0.1,0,0,0.3,0.17,0,  0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.8,0, 0,0,1, 0.1,0,0,-0.3,-0.17,0, -0.1,0,0,0.3,0.17,0,  0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
0,0,0.8,0, 0,0,1, 0.1,0,0,-0.3,-0.17,0, -0.1,0,0,0.3,0.17,0,  0,  0.0,1.3,0,0,0,  0,-1.3,0,0,0
